"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GamesYearComparator5Years record1Value","[0] GamesYearComparator5Years record2Value","[0] GamesYearComparator5Years record1PreprocessedValue","[0] GamesYearComparator5Years record2PreprocessedValue","[0] GamesYearComparator5Years similarity","[0] GamesYearComparator5Years postproccesedSimilarity","[1] GamesTitleComparatorJaccard record1Value","[1] GamesTitleComparatorJaccard record2Value","[1] GamesTitleComparatorJaccard record1PreprocessedValue","[1] GamesTitleComparatorJaccard record2PreprocessedValue","[1] GamesTitleComparatorJaccard similarity","[1] GamesTitleComparatorJaccard postproccesedSimilarity"
"LinearCombinationMatchingRule","sales_2525","wiki_23160","0.0",,"2007-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","0.0","0.0","Stranglehold","Stretchmo","stranglehold","stretchmo","0.0","0.0"
"LinearCombinationMatchingRule","sales_5083","wiki_50986","0.0",,"1986-01-01T01:01:01.000000001","1994-01-01T01:01:01.000000001","1986-01-01T01:01:01.000000001","1994-01-01T01:01:01.000000001","0.0","0.0","Solaris","Somari","solaris","somari","0.0","0.0"
"LinearCombinationMatchingRule","sales_14636","wiki_39876","0.18",,"2016-01-01T01:01:01.000000001","2018-01-01T01:01:01.000000001","2016-01-01T01:01:01.000000001","2018-01-01T01:01:01.000000001","0.6","0.6","Stellaris","Standoff","stellaris","standoff","0.0","0.0"
"LinearCombinationMatchingRule","sales_5401","wiki_26188","0.0",,"1981-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","1981-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","0.0","0.0","Carnival","Calling","carnival","calling","0.0","0.0"
"LinearCombinationMatchingRule","sales_6267","wiki_43011","0.0",,"2014-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","How to Train Your Dragon 2","How to Train Your Dragon: School of Dragons","how to train your dragon 2","how to train your dragon: school of dragons","0.5555555555555556","0.0"
"LinearCombinationMatchingRule","sales_4227","wiki_24652","0.0",,"2008-01-01T01:01:01.000000001","2016-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","2016-01-01T01:01:01.000000001","0.0","0.0","The Legend of Spyro: Dawn of the Dragon","The Legend of Heroes: Akatsuki no Kiseki","the legend of spyro: dawn of the dragon","the legend of heroes: akatsuki no kiseki","0.3","0.0"
"LinearCombinationMatchingRule","sales_13437","wiki_51474","0.0",,"2016-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2016-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Plants vs. Zombies: Garden Warfare 2","Plants vs. Zombiesâ„¢ Garden Warfare 2: Deluxe Edition","plants vs. zombies: garden warfare 2","plants vs. zombiesâ„¢ garden warfare 2: deluxe edition","0.5555555555555556","0.0"
"LinearCombinationMatchingRule","sales_1095","wiki_21844","0.0",,"2001-01-01T01:01:01.000000001","1983-01-01T01:01:01.000000001","2001-01-01T01:01:01.000000001","1983-01-01T01:01:01.000000001","0.0","0.0","Spy Hunter","Spy Hunter","spy hunter","spy hunter","1.0","0.0"
"LinearCombinationMatchingRule","sales_16566","wiki_45130","0.0",,"2015-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Teslagrad","Tetris","teslagrad","tetris","0.0","0.0"
"LinearCombinationMatchingRule","sales_5713","wiki_31039","0.24",,"2003-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2003-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","0.8","0.8","Madden NFL 2004","Madden NFL 2003","madden nfl 2004","madden nfl 2003","0.5","0.0"
"LinearCombinationMatchingRule","sales_6852","wiki_27409","0.12",,"2005-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","0.4","0.4","Dragon Ball Z: Sagas","Dragon Ball Z: The Legacy of Goku","dragon ball z: sagas","dragon ball z: the legacy of goku","0.375","0.0"
"LinearCombinationMatchingRule","sales_9562","wiki_17062","0.24",,"1992-01-01T01:01:01.000000001","1993-01-01T01:01:01.000000001","1992-01-01T01:01:01.000000001","1993-01-01T01:01:01.000000001","0.8","0.8","Gunstar Heroes","Gunstar Heroes","gunstar heroes","gunstar heroes","1.0","0.0"
"LinearCombinationMatchingRule","sales_8461","wiki_44110","0.0",,"1995-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","1995-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Parodius","Pairs","parodius","pairs","0.0","0.0"
"LinearCombinationMatchingRule","sales_12274","wiki_44281","0.059999999999999984",,"2005-01-01T01:01:01.000000001","2001-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","2001-01-01T01:01:01.000000001","0.19999999999999996","0.19999999999999996","NanoBreaker","Nacah","nanobreaker","nacah","0.0","0.0"
"LinearCombinationMatchingRule","sales_776","wiki_20384","0.24",,"1989-01-01T01:01:01.000000001","1988-01-01T01:01:01.000000001","1989-01-01T01:01:01.000000001","1988-01-01T01:01:01.000000001","0.8","0.8","Golf","Golvellius","golf","golvellius","0.0","0.0"
"LinearCombinationMatchingRule","sales_1127","wiki_36860","0.0",,"0000-01-01T01:01:01.000000001","2018-01-01T01:01:01.000000001","0000-01-01T01:01:01.000000001","2018-01-01T01:01:01.000000001","0.0","0.0","Call of Duty: Black Ops","Call of Duty: Black Ops 4","call of duty: black ops","call of duty: black ops 4","0.8333333333333334","0.0"
"LinearCombinationMatchingRule","sales_4808","wiki_23138","0.18",,"2005-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","0.6","0.6","WWE SmackDown! vs. RAW 2006","WWE SmackDown vs. Raw 2008","wwe smackdown! vs. raw 2006","wwe smackdown vs. raw 2008","0.6666666666666666","0.0"
"LinearCombinationMatchingRule","sales_7230","wiki_42314","0.0",,"2008-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","0.0","0.0","Age of Empires: Mythologies","Age of Empires: World Domination","age of empires: mythologies","age of empires: world domination","0.5","0.0"
"LinearCombinationMatchingRule","sales_6279","wiki_23266","0.0",,"2005-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","0.0","0.0","Need for Speed: Most Wanted","Need for Speed","need for speed: most wanted","need for speed","0.6","0.0"
"LinearCombinationMatchingRule","sales_11130","wiki_16629","0.0",,"2012-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","2012-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","0.0","0.0","Romance of the Three Kingdoms XII","Romance of the Three Kingdoms XI","romance of the three kingdoms xii","romance of the three kingdoms xi","0.7142857142857143","0.0"
"LinearCombinationMatchingRule","sales_2596","wiki_23331","0.0",,"2010-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","0.0","0.0","pro evolution soccer 2011","Pro Evolution Soccer 2016","pro evolution soccer 2011","pro evolution soccer 2016","0.6","0.0"
"LinearCombinationMatchingRule","sales_2437","wiki_23058","0.059999999999999984",,"2004-01-01T01:01:01.000000001","2000-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","2000-01-01T01:01:01.000000001","0.19999999999999996","0.19999999999999996","Tiger Woods PGA Tour 2005","Tiger Woods PGA Tour 2000","tiger woods pga tour 2005","tiger woods pga tour 2000","0.6666666666666666","0.0"
"LinearCombinationMatchingRule","sales_8483","wiki_43779","0.059999999999999984",,"2010-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","0.19999999999999996","0.19999999999999996","Gunslingers","Guns'N'Zombies","gunslingers","guns'n'zombies","0.0","0.0"
"LinearCombinationMatchingRule","sales_1800","wiki_29841","0.12",,"2001-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","2001-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","0.4","0.4","Mobile Suit Gundam: Federation vs. Zeon","Mobile Suit Gundam: Gundam vs. Zeta Gundam","mobile suit gundam: federation vs. zeon","mobile suit gundam: gundam vs. zeta gundam","0.5714285714285714","0.0"
"LinearCombinationMatchingRule","sales_6192","wiki_40529","0.0",,"2002-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","NFL Blitz 20-02","NFL Blitz 2001","nfl blitz 20-02","nfl blitz 2001","0.4","0.0"
"LinearCombinationMatchingRule","sales_7806","wiki_52676","0.0",,"2008-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","FaceBreaker","FAU-G","facebreaker","fau-g","0.0","0.0"
"LinearCombinationMatchingRule","sales_6302","wiki_18194","0.0",,"2009-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Jikkyou Powerful Pro Yakyuu Portable 4","JikkyÅ Powerful Pro YakyÅ« 9","jikkyou powerful pro yakyuu portable 4","jikkyå powerful pro yakyå« 9","0.2222222222222222","0.0"
"LinearCombinationMatchingRule","sales_1035","wiki_27521","0.0",,"2015-01-01T01:01:01.000000001","1998-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","1998-01-01T01:01:01.000000001","0.0","0.0","The Elder Scrolls Online","The Elder Scrolls Adventures: Redguard","the elder scrolls online","the elder scrolls adventures: redguard","0.5","0.0"
"LinearCombinationMatchingRule","sales_13061","wiki_38602","0.0",,"1999-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","1999-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Expendable","Exzeal","expendable","exzeal","0.0","0.0"
"LinearCombinationMatchingRule","sales_7349","wiki_52809","0.3",,"2007-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","1.0","1.0","NCAA March Madness 08","NCAA March Madness '07","ncaa march madness 08","ncaa march madness '07","0.6","0.0"
"LinearCombinationMatchingRule","sales_2844","wiki_28639","0.0",,"1982-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","1982-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Kangaroo","Kajongg","kangaroo","kajongg","0.0","0.0"
"LinearCombinationMatchingRule","sales_14826","wiki_42314","0.0",,"2007-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","0.0","0.0","Age of Empires III: Gold Edition","Age of Empires: World Domination","age of empires iii: gold edition","age of empires: world domination","0.375","0.0"
"LinearCombinationMatchingRule","sales_2434","wiki_38941","0.0",,"2007-01-01T01:01:01.000000001","2018-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2018-01-01T01:01:01.000000001","0.0","0.0","NBA 2K8","NBA 2K19","nba 2k8","nba 2k19","0.6","0.0"
"LinearCombinationMatchingRule","sales_725","wiki_37598","0.3",,"2009-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","1.0","1.0","Dance Dance Revolution X2","Dance Dance Revolution S","dance dance revolution x2","dance dance revolution s","0.4","0.0"
"LinearCombinationMatchingRule","sales_12646","wiki_19294","0.12",,"2010-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","0.4","0.4","Syphon Filter: Logan's Shadow","Syphon Filter: Logan's Shadow","syphon filter: logan's shadow","syphon filter: logan's shadow","1.0","0.0"
"LinearCombinationMatchingRule","sales_16288","wiki_32439","0.0",,"2007-01-01T01:01:01.000000001","1993-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","1993-01-01T01:01:01.000000001","0.0","0.0","TimeShift","Tinhead","timeshift","tinhead","0.0","0.0"
"LinearCombinationMatchingRule","sales_13908","wiki_42103","0.3",,"1996-01-01T01:01:01.000000001","1996-01-01T01:01:01.000000001","1996-01-01T01:01:01.000000001","1996-01-01T01:01:01.000000001","1.0","1.0","PO'ed","Popolocrois","po'ed","popolocrois","0.0","0.0"
"LinearCombinationMatchingRule","sales_3809","wiki_48820","0.0",,"2002-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","0.0","0.0","The Lord of the Rings: The Two Towers","The Lord of the Rings Online: Siege of Mirkwood","the lord of the rings: the two towers","the lord of the rings online: siege of mirkwood","0.4444444444444444","0.0"
"LinearCombinationMatchingRule","sales_6184","wiki_17603","0.059999999999999984",,"2010-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","2010-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","0.19999999999999996","0.19999999999999996","Monopoly","Monobeno","monopoly","monobeno","0.0","0.0"
"LinearCombinationMatchingRule","sales_1534","wiki_39847","0.0",,"2004-01-01T01:01:01.000000001","1994-01-01T01:01:01.000000001","2004-01-01T01:01:01.000000001","1994-01-01T01:01:01.000000001","0.0","0.0","Transformers","Trip'd","transformers","trip'd","0.0","0.0"
"LinearCombinationMatchingRule","sales_1776","wiki_41143","0.3",,"2003-01-01T01:01:01.000000001","2003-01-01T01:01:01.000000001","2003-01-01T01:01:01.000000001","2003-01-01T01:01:01.000000001","1.0","1.0","Donkey Konga","Donkey Konga","donkey konga","donkey konga","1.0","0.0"
"LinearCombinationMatchingRule","sales_4892","wiki_29537","0.0",,"2011-01-01T01:01:01.000000001","1989-01-01T01:01:01.000000001","2011-01-01T01:01:01.000000001","1989-01-01T01:01:01.000000001","0.0","0.0","Danball Senki","Dangerous Seed","danball senki","dangerous seed","0.0","0.0"
"LinearCombinationMatchingRule","sales_11549","wiki_30092","0.0",,"2002-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","0.0","0.0","Fireblade","Fieldrunners","fireblade","fieldrunners","0.0","0.0"
"LinearCombinationMatchingRule","sales_13059","wiki_38758","0.0",,"2011-01-01T01:01:01.000000001","1985-01-01T01:01:01.000000001","2011-01-01T01:01:01.000000001","1985-01-01T01:01:01.000000001","0.0","0.0","Fishdom","Finalizer","fishdom","finalizer","0.0","0.0"
"LinearCombinationMatchingRule","sales_9497","wiki_19707","0.0",,"2005-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","0.0","0.0","Heroes of the Pacific","Heroes of the Storm","heroes of the pacific","heroes of the storm","0.6","0.0"
"LinearCombinationMatchingRule","sales_11895","wiki_24274","0.0",,"2008-01-01T01:01:01.000000001","1980-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","1980-01-01T01:01:01.000000001","0.0","0.0","Robocalypse","Rogue","robocalypse","rogue","0.0","0.0"
"LinearCombinationMatchingRule","sales_7188","wiki_44135","0.0",,"2007-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2014-01-01T01:01:01.000000001","0.0","0.0","The Legend of Spyro: The Eternal Night","The Legend of Dark Witch","the legend of spyro: the eternal night","the legend of dark witch","0.375","0.0"
"LinearCombinationMatchingRule","sales_14086","wiki_16824","0.0",,"2006-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Harukanaru Toki no Naka de: Maihitoyo","Harukanaru Toki no Naka de","harukanaru toki no naka de: maihitoyo","harukanaru toki no naka de","0.8333333333333334","0.0"
"LinearCombinationMatchingRule","sales_310","wiki_28315","0.0",,"2006-01-01T01:01:01.000000001","1985-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","1985-01-01T01:01:01.000000001","0.0","0.0","MotorStorm","Monopoly","motorstorm","monopoly","0.0","0.0"
"LinearCombinationMatchingRule","sales_13238","wiki_39614","0.0",,"2006-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2006-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","0.0","0.0","Barnyard","Baboon!","barnyard","baboon!","0.0","0.0"
"LinearCombinationMatchingRule","sales_1197","wiki_36103","0.0",,"2002-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","2002-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Stuntman","Steel","stuntman","steel","0.0","0.0"
"LinearCombinationMatchingRule","sales_7942","wiki_31675","0.18",,"2007-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2007-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","0.6","0.6","One Piece: Unlimited Adventure","One Piece: Unlimited Cruise 2 â€“ Awakening of a Hero","one piece: unlimited adventure","one piece: unlimited cruise 2 â€“ awakening of a hero","0.2727272727272727","0.0"
"LinearCombinationMatchingRule","sales_11350","wiki_22207","0.0",,"2005-01-01T01:01:01.000000001","2012-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","2012-01-01T01:01:01.000000001","0.0","0.0","Jikkyou Powerful Pro Yakyuu 12","JikkyÅ Powerful Pro YakyÅ« 2012","jikkyou powerful pro yakyuu 12","jikkyå powerful pro yakyå« 2012","0.25","0.0"
"LinearCombinationMatchingRule","sales_7663","wiki_27058","0.059999999999999984",,"2005-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2005-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","0.19999999999999996","0.19999999999999996","Teenage Mutant Ninja Turtles 3: Mutant Nightmare","Teenage Mutant Ninja Turtles: Smash-Up","teenage mutant ninja turtles 3: mutant nightmare","teenage mutant ninja turtles: smash-up","0.5","0.0"
"LinearCombinationMatchingRule","sales_2527","wiki_50233","0.0",,"2008-01-01T01:01:01.000000001","1994-01-01T01:01:01.000000001","2008-01-01T01:01:01.000000001","1994-01-01T01:01:01.000000001","0.0","0.0","Shin Megami Tensei: Persona 4","Shin Megami Tensei if...","shin megami tensei: persona 4","shin megami tensei if...","0.5","0.0"
"LinearCombinationMatchingRule","sales_12799","wiki_24795","0.0",,"2015-01-01T01:01:01.000000001","1999-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","1999-01-01T01:01:01.000000001","0.0","0.0","Tony Hawk's Pro Skater 5","Tony Hawk's Pro Skater","tony hawk's pro skater 5","tony hawk's pro skater","0.8333333333333334","0.0"
"LinearCombinationMatchingRule","sales_65","wiki_21353","0.12",,"2012-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","2012-01-01T01:01:01.000000001","2009-01-01T01:01:01.000000001","0.4","0.4","New Super Mario Bros. 2","New Super Mario Bros. Wii","new super mario bros. 2","new super mario bros. wii","0.6666666666666666","0.0"
"LinearCombinationMatchingRule","sales_4697","wiki_40073","0.0",,"1999-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","1999-01-01T01:01:01.000000001","0001-01-01T01:01:01.000000001","0.0","0.0","Grudge Warriors","Gravity Wars","grudge warriors","gravity wars","0.0","0.0"
"LinearCombinationMatchingRule","sales_11703","wiki_22569","0.059999999999999984",,"2015-01-01T01:01:01.000000001","2011-01-01T01:01:01.000000001","2015-01-01T01:01:01.000000001","2011-01-01T01:01:01.000000001","0.19999999999999996","0.19999999999999996","Metal Gear Solid V: The Phantom Pain","Metal Gear Solid HD Collection","metal gear solid v: the phantom pain","metal gear solid hd collection","0.3333333333333333","0.0"
